55,71,-87.314,44.105
55,87,-88.465,44.418
55,117,-87.731,43.746
55,139,-88.668,44.086
55,19,-90.61,44.739
55,73,-89.758,44.898
55,99,-90.36,45.679
55,119,-90.505,45.212
55,75,-87.991,45.347
55,83,-88.207,44.997
55,115,-88.756,44.79
55,5,-91.853,45.437
55,13,-92.376,45.867
55,17,-91.284,45.069
55,95,-92.454,45.469
55,107,-91.137,45.473
55,21,-89.33,43.472
55,25,-89.418,43.067
55,27,-88.704,43.423
55,45,-89.605,42.676
55,55,-88.774,43.014
55,105,-89.075,42.67
55,59,-87.425,42.58
55,79,-87.482,43.018
55,89,-87.497,43.361
55,101,-87.415,42.754
55,127,-88.542,42.668
55,131,-88.233,43.391
55,133,-88.307,43.019
55,23,-90.951,43.25
55,43,-90.694,42.87
55,49,-90.134,43.001
55,65,-90.13,42.656
55,103,-90.436,43.376
55,111,-89.943,43.428
55,123,-90.822,43.599
55,11,-91.761,44.386
55,33,-91.898,44.948
55,35,-91.286,44.726
55,53,-90.796,44.327
55,63,-91.112,43.908
55,81,-90.62,43.945
55,93,-92.426,44.725
55,109,-92.447,45.029
47,169,-86.157,36.393
47,137,-85.076,36.559
47,73,-82.931,36.452
47,107,-84.62,35.424
47,123,-84.25,35.448
47,139,-84.541,35.109
47,155,-83.516,35.802
47,81,-87.467,35.802
47,161,-87.852,36.512
48,119,-95.673,33.386
48,331,-96.984,30.791
48,65,-101.36,35.405
48,341,-101.89,35.836
48,51,-96.622,30.493
48,89,-96.509,29.596
48,157,-95.771,29.527
48,239,-96.589,28.96
48,321,-96.002,28.775
48,469,-96.971,28.796
51,49,-78.253,37.52
51,75,-77.918,37.719
51,85,-77.491,37.76
51,87,-77.3,37.438
51,137,-78.01,38.25
51,145,-77.913,37.549
51,99,-77.163,38.277
51,101,-77.091,37.708
51,119,-76.528,37.607
51,127,-76.983,37.503
51,43,-77.991,39.115
51,93,-76.708,36.901
51,117,-78.369,36.687
51,183,-77.26,36.927
51,67,-79.883,36.991
51,163,-79.448,37.815
54,31,-78.842,39.011
55,77,-89.409,43.826
55,97,-89.498,44.476
55,69,-89.742,45.338
55,113,-91.147,45.865
55,129,-91.796,45.892
55,121,-91.359,44.303
47,177,-85.777,35.678
47,95,-89.486,36.334
47,29,-83.119,35.916
47,63,-83.266,36.218
48,231,-96.084,33.123
51,115,-76.269,37.425
51,153,-77.48,38.701
51,53,-77.635,37.073
51,175,-77.104,36.72
55,91,-91.835,44.627
47,61,-85.71,35.393
47,157,-89.895,35.184
47,105,-84.316,35.737
48,145,-96.934,31.252
48,257,-96.288,32.599
47,135,-87.869,35.664
48,139,-96.797,32.347
48,357,-100.82,36.279
51,800,-76.635,36.697
55,7,-91.177,46.634
48,97,-97.21,33.639
48,181,-96.676,33.625
48,61,-97.479,26.103
48,215,-98.181,26.396
48,195,-101.36,36.273
48,421,-101.9,36.279
48,57,-96.58,28.442
54,53,-82.024,38.759
48,113,-96.778,32.767
48,387,-95.048,33.62
51,125,-78.883,37.789
51,15,-79.148,38.172
55,67,-89.068,45.262
47,127,-86.359,35.289
47,143,-84.95,35.601
48,37,-94.422,33.446
51,3,-78.554,38.024
51,103,-76.413,37.705
47,93,-83.938,35.993
48,85,-96.58,33.195
48,349,-96.477,32.048
48,223,-95.565,33.149
48,395,-96.515,31.025
48,111,-102.59,36.286
48,117,-102.61,34.941
48,71,-94.669,29.696
48,201,-95.393,29.857
51,29,-78.529,37.574
51,95,-76.778,37.325
51,23,-79.798,37.565
48,121,-97.121,33.205
48,309,-97.201,31.549
48,153,-101.3,34.074
48,179,-100.81,35.403
48,205,-102.61,35.84
48,369,-102.78,34.532
48,437,-101.74,34.526
48,279,-102.35,34.069
48,69,-102.26,34.534
51,65,-78.283,37.831
48,189,-101.82,34.068
48,17,-102.83,34.068
48,79,-102.83,33.608
48,107,-101.3,33.609
48,303,-101.82,33.611
