18,15,-86.565,40.585
18,17,-86.355,40.754
18,39,-85.864,41.601
18,49,-86.265,41.05
18,85,-85.862,41.244
18,99,-86.269,41.325
18,103,-86.044,40.773
18,141,-86.288,41.618
18,169,-85.795,40.844
18,1,-84.936,40.746
18,3,-85.072,41.092
18,33,-85,41.401
18,69,-85.479,40.826
18,87,-85.426,41.642
18,113,-85.417,41.405
18,151,-85.002,41.643
18,179,-85.213,40.735
18,183,-85.502,41.136
18,7,-87.315,40.601
18,73,-87.119,41.018
18,91,-86.745,41.549
18,89,-87.374,41.472
18,111,-87.402,40.962
18,127,-87.071,41.51
18,131,-86.693,41.045
18,149,-86.645,41.284
18,181,-86.864,40.751
18,43,-85.911,38.318
18,61,-86.104,38.186
18,71,-86.043,38.912
18,93,-86.488,38.84
18,105,-86.523,39.161
18,117,-86.489,38.547
18,175,-86.105,38.601
18,19,-85.711,38.476
18,29,-84.973,39.148
18,47,-85.067,39.41
18,77,-85.44,38.784
18,79,-85.628,38.996
18,115,-84.964,38.941
18,137,-85.261,39.1
18,143,-85.752,38.679
18,155,-85.03,38.826
18,27,-87.073,38.695
18,37,-86.873,38.373
18,51,-87.581,38.317
18,55,-87.005,39.047
18,83,-87.42,38.688
18,129,-87.869,38.028
18,147,-87.011,38.01
18,153,-87.416,39.089
18,163,-87.586,38.02
18,173,-87.272,38.098
18,21,-87.116,39.394
18,45,-87.235,40.121
18,107,-86.893,40.04
18,119,-86.839,39.317
18,121,-87.197,39.774
18,133,-86.853,39.666
18,157,-86.894,40.389
18,165,-87.462,39.854
18,167,-87.39,39.429
18,171,-87.376,40.353
19,15,-93.938,42.039
19,49,-94.041,41.685
19,75,-92.79,42.403
19,79,-93.709,42.391
19,83,-93.242,42.39
19,99,-93.054,41.686
19,127,-92.981,42.042
19,153,-93.57,41.684
19,157,-92.523,41.685
19,169,-93.466,42.038
19,171,-92.529,42.075
19,187,-94.176,42.434
19,11,-92.058,42.093
19,31,-91.133,41.772
19,45,-90.534,41.898
19,95,-92.059,41.684
19,97,-90.575,42.164
19,103,-91.589,41.669
19,105,-91.117,42.125
19,113,-91.598,42.078
19,139,-91.119,41.484
19,163,-90.622,41.642
19,23,-92.78,42.735
19,33,-93.251,43.075
19,67,-92.787,43.053
19,69,-93.271,42.737
19,81,-93.744,43.075
19,91,-94.203,42.782
19,109,-94.214,43.212
19,131,-92.784,43.349
19,189,-93.743,43.378
19,195,-93.249,43.373
19,197,-93.735,42.733
19,5,-91.383,43.275
19,13,-92.308,42.472
19,17,-92.328,42.781
19,19,-91.839,42.47
19,37,-92.317,43.06
19,43,-91.324,42.841
19,55,-91.359,42.473
19,61,-90.879,42.463
19,65,-91.839,42.864
19,89,-92.322,43.365
19,191,-91.851,43.293
19,21,-95.141,42.742
19,35,-95.633,42.743
19,41,-95.15,43.08
19,59,-95.196,43.39
19,63,-94.669,43.378
19,119,-96.207,43.384
19,141,-95.626,43.084
19,143,-95.634,43.379
19,147,-94.669,43.075
19,149,-96.216,42.738
19,151,-94.678,42.734
19,167,-96.178,43.083
19,7,-92.873,40.744
19,39,-93.784,41.029
19,53,-93.785,40.736
19,117,-93.331,41.033
19,121,-94.015,41.331
19,125,-93.094,41.331
19,135,-92.87,41.029
19,159,-94.244,40.735
19,175,-94.245,41.029
19,181,-93.564,41.337
19,185,-93.333,40.74
19,51,-92.41,40.748
19,57,-91.187,40.915
19,87,-91.544,40.986
19,101,-91.967,41.007
19,107,-92.168,41.331
19,111,-91.477,40.648
19,115,-91.257,41.218
19,123,-92.636,41.331
19,177,-91.953,40.754
19,179,-92.409,41.031
19,183,-91.725,41.329
19,1,-94.478,41.329
19,3,-94.697,41.022
19,29,-94.933,41.334
19,71,-95.599,40.743
19,137,-95.158,41.022
19,145,-95.144,40.739
19,155,-95.545,41.34
19,9,-94.904,41.679
19,25,-94.644,42.386
19,27,-94.868,42.039
19,47,-95.389,42.043
19,73,-94.389,42.042
19,77,-94.501,41.684
19,85,-95.827,41.689
19,93,-95.507,42.392
19,133,-95.957,42.049
19,161,-95.105,42.388
19,165,-95.309,41.679
19,193,-96.053,42.393
20,9,-98.768,38.481
20,41,-97.158,38.868
20,115,-97.103,38.36
20,113,-97.647,38.396
20,159,-98.201,38.347
20,165,-99.309,38.524
20,169,-97.65,38.786
20,3,-95.292,38.215
20,45,-95.291,38.896
20,59,-95.279,38.558
20,61,-96.768,39.002
20,107,-94.845,38.217
20,111,-96.162,38.455
20,121,-94.833,38.567
20,127,-96.651,38.688
20,139,-95.708,38.648
20,27,-97.169,39.345
20,89,-98.223,39.777
20,141,-98.768,39.348
20,143,-97.655,39.138
20,147,-99.342,39.785
20,157,-97.651,39.829
20,183,-98.785,39.785
20,201,-97.096,39.777
20,5,-95.313,39.533
20,13,-95.57,39.826
20,85,-95.794,39.411
20,87,-95.375,39.24
20,103,-95.039,39.19
20,117,-96.521,39.783
20,131,-96.005,39.791
20,149,-96.337,39.382
20,23,-101.73,39.79
20,39,-100.46,39.784
20,181,-101.72,39.351
20,77,-98.067,37.188
20,79,-97.437,38.05
20,155,-98.078,37.948
20,173,-97.461,37.681
20,191,-97.493,37.237
20,11,-94.851,37.856
20,15,-96.839,37.774
20,19,-96.245,37.154
20,21,-94.846,37.169
20,35,-96.837,37.235
20,49,-96.245,37.456
20,73,-96.242,37.879
20,99,-95.297,37.191
20,125,-95.742,37.19
20,133,-95.316,37.564
20,83,-99.898,38.087
20,119,-100.36,37.244
20,63,-100.49,38.917
20,171,-100.91,38.482
21,11,-83.738,38.152
21,17,-84.21,38.203
21,21,-84.868,37.618
21,49,-84.145,37.97
21,67,-84.458,38.04
21,69,-83.706,38.368
21,73,-84.869,38.235
21,113,-84.584,37.873
21,137,-84.658,37.457
21,151,-84.277,37.724
21,161,-83.828,38.594
21,167,-84.88,37.812
21,181,-84.026,38.337
21,209,-84.579,38.29
21,211,-85.228,38.239
21,215,-85.317,38.025
21,229,-85.175,37.754
21,239,-84.749,38.043
21,1,-85.281,37.106
21,3,-86.192,36.751
21,9,-85.925,36.964
21,27,-86.433,37.778
21,29,-85.703,37.97
21,31,-86.682,37.207
21,45,-84.928,37.322
21,57,-85.394,36.784
21,61,-86.218,37.228
21,85,-86.344,37.459
21,87,-85.561,37.27
21,93,-85.963,37.696
21,99,-85.879,37.316
21,123,-85.697,37.544
21,155,-85.269,37.553
21,163,-86.201,37.967
21,169,-85.634,36.993
21,171,-85.714,36.714
21,179,-85.466,37.803
21,207,-85.055,36.991
21,217,-85.328,37.366
21,227,-86.424,36.996
21,89,-82.934,38.564
21,135,-83.377,38.552
21,199,-84.58,37.108
21,205,-83.428,38.204
21,231,-84.83,36.802
21,33,-87.871,37.149
21,47,-87.493,36.892
21,55,-88.105,37.358
21,59,-87.087,37.732
21,91,-86.793,37.843
21,101,-87.573,37.793
21,141,-86.881,36.86
21,149,-87.266,37.527
21,183,-86.845,37.478
21,213,-86.582,36.741
21,219,-87.184,36.84
21,225,-87.952,37.658
21,233,-87.685,37.519
21,15,-84.731,38.975
21,23,-84.115,38.68
21,81,-84.626,38.649
21,103,-85.12,38.452
21,185,-85.456,38.4
21,187,-84.841,38.5
21,191,-84.352,38.696
21,223,-85.351,38.62
21,7,-89.01,37.051
21,35,-88.274,36.621
21,39,-88.976,36.858
21,75,-89.188,36.553
21,83,-88.65,36.723
21,105,-88.972,36.676
21,143,-88.083,37.024
21,221,-87.859,36.808
